id,V-score,VL-score,db,name
phrog_16297,10.0,3.861295394,PHROG,tail length tape measure protein
phrog_9959,10.0,3.858416878,PHROG,tail length tape measure protein
phrog_1640,10.0,3.858176138,PHROG,tail protein
phrog_16889,10.0,3.85545858,PHROG,tail length tape measure protein
phrog_7997,10.0,3.845346137,PHROG,tail protein and host specificity
phrog_23,10.0,3.841234296,PHROG,tail sheath
phrog_1535,10.0,3.838597253,PHROG,tail length tape measure protein
phrog_4618,10.0,3.836070809,PHROG,tail collar fiber protein
phrog_7032,10.0,3.830331993,PHROG,tail fiber protein
phrog_26,10.0,3.821513528,PHROG,tail completion or Neck1 protein
phrog_9696,10.0,3.819741297,PHROG,tail length tape measure protein
phrog_537,10.0,3.815843291,PHROG,portal protein
phrog_523,10.0,3.808143426,PHROG,tail collar fiber protein
phrog_1780,10.0,3.806722503,PHROG,tail collar fiber protein
phrog_52,10.0,3.801609488,PHROG,tail protein
phrog_859,10.0,3.799064719,PHROG,portal protein
phrog_6162,10.0,3.796018969,PHROG,tail fiber protein
phrog_4372,10.0,3.793231447,PHROG,tail length tape measure protein
phrog_2941,10.0,3.790355546,PHROG,virion structural protein
phrog_48,10.0,3.783045572,PHROG,tail protein
phrog_5616,10.0,3.782544284,PHROG,tail fiber protein
phrog_4200,10.0,3.781180721,PHROG,tail length tape measure protein
phrog_19943,10.0,3.778440684,PHROG,virion structural protein
phrog_1162,10.0,3.778078862,PHROG,tail fiber protein
phrog_2137,10.0,3.777426822,PHROG,tail fiber protein
phrog_3981,10.0,3.776991585,PHROG,tail length tape measure protein
phrog_12798,10.0,3.764026608,PHROG,tail length tape measure protein
phrog_10780,10.0,3.759290033,PHROG,tail length tape measure protein
phrog_9532,10.0,3.757699625,PHROG,tail fiber protein
phrog_1608,10.0,3.75709222,PHROG,tail protein
phrog_309,10.0,3.754883228,PHROG,terminase small subunit
phrog_145,10.0,3.754654069,PHROG,portal protein
phrog_105,10.0,3.753353213,PHROG,tail fiber assembly
phrog_19618,10.0,3.748730556,PHROG,tail collar protein
phrog_5302,10.0,3.745777218,PHROG,tail protein
phrog_38058,10.0,3.74225367,PHROG,tail fiber protein
phrog_1642,10.0,3.739730529,PHROG,virion structural protein
phrog_23820,10.0,3.737749074,PHROG,tail fiber protein
phrog_31452,10.0,3.737431201,PHROG,tail length tape measure protein
phrog_40,10.0,3.736396502,PHROG,head-tail adaptor Ad1
phrog_329,10.0,3.731185708,PHROG,minor tail protein
phrog_10153,10.0,3.724603515,PHROG,tail fiber protein
phrog_24595,10.0,3.722222464,PHROG,virion structural protein
phrog_2013,10.0,3.718169405,PHROG,lytic tail protein
phrog_4070,10.0,3.714078165,PHROG,tail length tape measure protein
phrog_2271,10.0,3.710032699,PHROG,portal protein
phrog_1686,10.0,3.705778213,PHROG,tail length tape measure protein
phrog_20119,10.0,3.695218919,PHROG,tail length tape measure protein
phrog_6547,10.0,3.693375151,PHROG,portal protein
phrog_104,10.0,3.692053365,PHROG,portal protein
phrog_1482,10.0,3.688864568,PHROG,terminase small subunit
phrog_24898,10.0,3.688775655,PHROG,tail fiber protein
phrog_36964,10.0,3.688152756,PHROG,terminase large subunit
phrog_6681,10.0,3.685652184,PHROG,terminase large subunit
phrog_13893,10.0,3.682956926,PHROG,tail protein
phrog_6002,10.0,3.681241237,PHROG,virion structural protein
phrog_533,10.0,3.678518379,PHROG,portal protein
phrog_188,10.0,3.678154038,PHROG,tail fiber assembly protein
phrog_15528,10.0,3.678062905,PHROG,portal protein
phrog_195,10.0,3.676876432,PHROG,head-tail adaptor
phrog_33693,10.0,3.67678503,PHROG,portal protein
phrog_3904,10.0,3.673573796,PHROG,tail fiber protein
phrog_5448,10.0,3.672744198,PHROG,tail length tape measure protein
phrog_14478,10.0,3.672559628,PHROG,virion structural protein
phrog_5726,10.0,3.669316881,PHROG,tail protein
phrog_5755,10.0,3.667826379,PHROG,tail length tape measure protein
phrog_6468,10.0,3.664453929,PHROG,tail fiber protein; host specificity
phrog_25966,10.0,3.663606708,PHROG,tail length tape measure protein
phrog_9483,10.0,3.663606708,PHROG,tail length tape measure protein
phrog_16516,10.0,3.658964843,PHROG,minor tail protein
phrog_1330,10.0,3.65724713,PHROG,tail protein
phrog_13289,10.0,3.655138435,PHROG,tail protein
phrog_3100,10.0,3.652826303,PHROG,tail fiber protein
phrog_4492,10.0,3.652343055,PHROG,tail fiber protein
phrog_45,10.0,3.652149605,PHROG,tail tube
phrog_2148,10.0,3.651471852,PHROG,tail fiber protein
phrog_25305,10.0,3.650210355,PHROG,tail fiber protein
phrog_1800,10.0,3.649626887,PHROG,tail collar fiber protein
phrog_6747,10.0,3.649432223,PHROG,tail length tape measure protein
phrog_5555,10.0,3.645815118,PHROG,tail protein
phrog_21962,10.0,3.644241586,PHROG,tail protein
phrog_222,10.0,3.644143051,PHROG,tail completion or Neck1 protein
phrog_76,10.0,3.642662331,PHROG,tail protein
phrog_538,10.0,3.640779477,PHROG,minor tail protein
phrog_8239,10.0,3.638788667,PHROG,tail fiber protein
phrog_13892,10.0,3.638589083,PHROG,minor tail protein
phrog_477,10.0,3.63748973,PHROG,head-tail adaptor Ad1
phrog_7142,10.0,3.636186895,PHROG,tail protein
phrog_2606,10.0,3.62910365,PHROG,terminase small subunit
phrog_6900,10.0,3.628899564,PHROG,tail length tape measure protein
phrog_31660,10.0,3.626648268,PHROG,tail fiber protein
phrog_24,10.0,3.626032248,PHROG,tail length tape measure protein
phrog_33119,10.0,3.624075731,PHROG,long tail fiber protein distal subunit
phrog_21722,10.0,3.62024019,PHROG,long tail fiber protein distal subunit
phrog_19921,10.0,3.613524703,PHROG,tail spike protein
phrog_8469,10.0,3.612359948,PHROG,tail fiber protein
phrog_2824,10.0,3.607776604,PHROG,virion structural protein
phrog_4211,10.0,3.606058749,PHROG,tail length tape measure protein
phrog_165,10.0,3.599227863,PHROG,tail sheath
phrog_21973,10.0,3.597804842,PHROG,tail protein
phrog_19976,10.0,3.594171479,PHROG,tail assembly protein
phrog_9064,10.0,3.592176757,PHROG,portal protein
phrog_1506,10.0,3.589279221,PHROG,tail length tape measure protein
phrog_457,10.0,3.587710965,PHROG,tail protein
phrog_6722,10.0,3.586924708,PHROG,tail fiber protein
phrog_18,10.0,3.585799009,PHROG,minor tail protein
phrog_30133,10.0,3.584218112,PHROG,virion structural protein
phrog_5989,10.0,3.582177038,PHROG,terminase large subunit
phrog_778,10.0,3.581949658,PHROG,tail assembly protein
phrog_2631,10.0,3.581494542,PHROG,tail fiber protein
phrog_4849,10.0,3.577606677,PHROG,tail protein
phrog_205,10.0,3.575303333,PHROG,tail sheath
phrog_1716,10.0,3.574841195,PHROG,tail length tape measure protein
phrog_15437,10.0,3.574031268,PHROG,tail fiber protein
phrog_213,10.0,3.57391544,PHROG,portal protein
phrog_4209,10.0,3.569607968,PHROG,tail fiber protein
phrog_6616,10.0,3.568201724,PHROG,tail protein
phrog_3925,10.0,3.567849451,PHROG,terminase large subunit
phrog_449,10.0,3.564784385,PHROG,head-tail adaptor
phrog_6256,10.0,3.564073979,PHROG,tail fiber protein
phrog_4581,10.0,3.562887381,PHROG,terminase small subunit
phrog_30,10.0,3.562292864,PHROG,minor tail protein
phrog_6459,10.0,3.558588583,PHROG,tail collar protein
phrog_12032,10.0,3.558108302,PHROG,short tail fiber protein
phrog_366,10.0,3.555457217,PHROG,tail fiber protein
phrog_24280,10.0,3.555215405,PHROG,tail fiber adhesin
phrog_24456,10.0,3.553640336,PHROG,tail fiber protein
phrog_22896,10.0,3.549493713,PHROG,tail protein
phrog_22609,10.0,3.548143637,PHROG,tail fiber protein
phrog_5939,10.0,3.540454614,PHROG,tail protein
phrog_10581,10.0,3.540329475,PHROG,tail sheath
phrog_4197,10.0,3.539953842,PHROG,tail length tape measure protein
phrog_15478,10.0,3.537819095,PHROG,tail length tape measure protein
phrog_169,10.0,3.534787359,PHROG,tail completion or Neck1 protein
phrog_14342,10.0,3.533263517,PHROG,lytic tail fiber protein
phrog_25848,10.0,3.530839779,PHROG,tail fiber protein
phrog_7025,10.0,3.5289167,PHROG,tail length tape measure protein
phrog_23013,10.0,3.526726867,PHROG,tail length tape measure protein
phrog_12171,10.0,3.526597709,PHROG,terminase
phrog_3792,10.0,3.526339277,PHROG,tail assembly chaperone
phrog_35520,10.0,3.524266269,PHROG,tail protein
phrog_21412,10.0,3.522965595,PHROG,tail fiber protein
phrog_14,10.0,3.519434195,PHROG,minor tail protein
phrog_5909,10.0,3.517327882,PHROG,terminase large subunit
phrog_136,10.0,3.514282048,PHROG,tail fiber assembly protein
phrog_5073,10.0,3.509874285,PHROG,tail fiber protein
phrog_34934,10.0,3.509874285,PHROG,tail protein
phrog_991,10.0,3.509068045,PHROG,tail length tape measure protein
phrog_2048,10.0,3.508529719,PHROG,tail protein
phrog_4946,10.0,3.505285674,PHROG,tail protein
phrog_6090,10.0,3.504742636,PHROG,tail length tape measure protein
phrog_446,10.0,3.504606771,PHROG,tail protein
phrog_372,10.0,3.501333179,PHROG,tail protein
phrog_20705,10.0,3.496237545,PHROG,virion structural protein
phrog_21789,10.0,3.494293769,PHROG,virion structural protein
phrog_8927,10.0,3.492061605,PHROG,tail length tape measure protein
phrog_4498,10.0,3.490660653,PHROG,tail length tape measure protein
phrog_701,10.0,3.485295439,PHROG,virion structural protein
phrog_1259,10.0,3.483301952,PHROG,baseplate hub subunit and tail lysozyme
phrog_12082,10.0,3.482301767,PHROG,portal protein
phrog_68,10.0,3.480868924,PHROG,portal protein
phrog_18802,10.0,3.480581787,PHROG,virion structural protein
phrog_14543,10.0,3.480438147,PHROG,virion structural protein
phrog_14441,10.0,3.476686743,PHROG,tail length tape measure protein
phrog_19299,10.0,3.476251796,PHROG,terminase large subunit
phrog_13704,10.0,3.474944335,PHROG,virion structural protein
phrog_36601,10.0,3.474361976,PHROG,tail fiber protein
phrog_35419,10.0,3.473048805,PHROG,tail fiber protein
phrog_1101,10.0,3.472463897,PHROG,tail protein
phrog_27166,10.0,3.472171147,PHROG,tail length tape measure protein
phrog_74,10.0,3.471144965,PHROG,terminase small subunit
phrog_1158,10.0,3.47099817,PHROG,tail assembly chaperone
phrog_442,10.0,3.469085299,PHROG,head-tail adaptor
phrog_8780,10.0,3.464042205,PHROG,minor tail protein
phrog_30742,10.0,3.462697408,PHROG,tail fiber protein
phrog_179,10.0,3.460296327,PHROG,tail terminator
phrog_23656,10.0,3.458637849,PHROG,virion structural protein
phrog_521,10.0,3.455301772,PHROG,tail protein
phrog_9453,10.0,3.453165393,PHROG,terminase large subunit
phrog_1645,10.0,3.450710878,PHROG,virion structural protein
phrog_16855,10.0,3.450557009,PHROG,Gpu-like tail protein
phrog_426,10.0,3.450249108,PHROG,terminase small subunit
phrog_1204,10.0,3.447002898,PHROG,tail protein
phrog_9228,10.0,3.440594262,PHROG,tail length tape measure protein
phrog_13977,10.0,3.439332694,PHROG,virion structural protein
phrog_88,10.0,3.438700533,PHROG,major tail protein
phrog_65,10.0,3.43806745,PHROG,tail terminator
phrog_117,10.0,3.437116093,PHROG,major tail protein
phrog_28504,10.0,3.434728542,PHROG,lytic tail fiber protein
phrog_8716,10.0,3.431202885,PHROG,tail fiber protein
phrog_8392,10.0,3.430719888,PHROG,portal protein
phrog_1807,10.0,3.428458774,PHROG,tail fiber protein
phrog_1924,10.0,3.428134794,PHROG,minor tail protein
phrog_12846,10.0,3.426836454,PHROG,tail fiber protein; Ig-domain containing
phrog_28865,10.0,3.424391554,PHROG,tail protein
phrog_28775,10.0,3.422917981,PHROG,tail length tape measure protein
phrog_17635,10.0,3.42143939,PHROG,tail fiber protein
phrog_12312,10.0,3.420945406,PHROG,virion structural protein
phrog_684,10.0,3.42078062,PHROG,virion structural protein
phrog_302,10.0,3.420450859,PHROG,virion structural protein
phrog_18604,10.0,3.419460073,PHROG,minor tail protein
phrog_400,10.0,3.416973173,PHROG,tail protein
phrog_3746,10.0,3.416640507,PHROG,terminase large subunit
phrog_17582,10.0,3.416307587,PHROG,tail fiber protein
phrog_7037,10.0,3.415140352,PHROG,tail fiber protein
phrog_541,10.0,3.411788005,PHROG,head-tail adaptor
phrog_71,10.0,3.410945859,PHROG,head-tail adaptor Ad1
phrog_3558,10.0,3.409595019,PHROG,tail protein
phrog_4554,10.0,3.408918021,PHROG,tail protein
phrog_30543,10.0,3.408409578,PHROG,tail length tape measure protein
phrog_17672,10.0,3.408070286,PHROG,terminase large subunit
phrog_1731,10.0,3.405517107,PHROG,virion structural protein
phrog_347,10.0,3.40534636,PHROG,tail terminator
phrog_2635,10.0,3.404149249,PHROG,tail protein
phrog_469,10.0,3.402089351,PHROG,tail protein
phrog_24754,10.0,3.396896449,PHROG,tail fiber protein
phrog_15524,10.0,3.394101302,PHROG,terminase large subunit
phrog_6013,10.0,3.391464412,PHROG,tail protein
phrog_6121,10.0,3.391464412,PHROG,virion structural protein
phrog_1699,10.0,3.389166084,PHROG,long tail fiber protein distal subunit
phrog_34082,10.0,3.388811413,PHROG,tail length tape measure protein
phrog_17587,10.0,3.388633969,PHROG,tail fiber protein
phrog_807,10.0,3.387389826,PHROG,major tail protein with Ig-like domain
phrog_4145,10.0,3.3872118,PHROG,terminase large subunit
phrog_1889,10.0,3.384890797,PHROG,terminase small subunit
phrog_19195,10.0,3.384890797,PHROG,virion structural protein
phrog_3737,10.0,3.384174139,PHROG,tail fiber protein
phrog_10030,10.0,3.382917135,PHROG,tail length tape measure protein
phrog_11048,10.0,3.382557322,PHROG,tail sheath
phrog_2337,10.0,3.38147609,PHROG,tail length tape measure protein
phrog_158,10.0,3.373647472,PHROG,major tail protein
phrog_1480,10.0,3.373463722,PHROG,tail sheath
phrog_4271,10.0,3.372912003,PHROG,tail protein
phrog_8746,10.0,3.370328008,PHROG,tail fiber assembly protein
phrog_38233,10.0,3.366422957,PHROG,tail fiber protein
phrog_14917,10.0,3.36604921,PHROG,tail length tape measure protein
phrog_496,10.0,3.365862215,PHROG,tail fiber protein
phrog_32,10.0,3.36361198,PHROG,tail assembly protein
phrog_2189,10.0,3.360971884,PHROG,tail protein
phrog_280,10.0,3.357172258,PHROG,virion structural protein
phrog_103,10.0,3.356217134,PHROG,tail protein
phrog_8125,10.0,3.354876423,PHROG,tail length tape measure protein
phrog_588,10.0,3.354492601,PHROG,tail fiber protein and host specificity
phrog_5292,10.0,3.354108439,PHROG,tail sheath
phrog_817,10.0,3.352568386,PHROG,tail fiber protein
phrog_19200,10.0,3.352568386,PHROG,virion structural protein
phrog_6859,10.0,3.351796307,PHROG,tail fiber protein
phrog_11355,10.0,3.350635608,PHROG,tail fiber protein
phrog_33904,10.0,3.349471799,PHROG,tail fiber protein
phrog_2710,10.0,3.345961542,PHROG,tail fiber protein
phrog_12925,10.0,3.345373731,PHROG,tail protein
phrog_794,10.0,3.341434525,PHROG,tail length tape measure protein
phrog_3827,10.0,3.340047318,PHROG,tail length tape measure protein
phrog_5339,10.0,3.339252634,PHROG,virion structural protein
phrog_32829,10.0,3.337858429,PHROG,tail fiber protein
phrog_5342,10.0,3.337658891,PHROG,tail fiber protein
phrog_365,10.0,3.33725954,PHROG,tail protein
phrog_31611,10.0,3.33485569,PHROG,tail collar protein
phrog_3758,10.0,3.33405144,PHROG,virion structural protein
phrog_23108,10.0,3.33243846,PHROG,tail length tape measure protein
phrog_5774,10.0,3.332034277,PHROG,head-tail joining
phrog_20231,10.0,3.329601248,PHROG,tail protein
phrog_562,10.0,3.328990855,PHROG,RNA ligase and tail fiber protein attachment catalyst
phrog_1951,10.0,3.328990855,PHROG,head-tail adaptor
phrog_5751,10.0,3.32858345,PHROG,terminase large subunit
phrog_10613,10.0,3.327971624,PHROG,tail length tape measure protein
phrog_1171,10.0,3.326130957,PHROG,tail spike protein
phrog_606,10.0,3.323870607,PHROG,terminase small subunit
phrog_279,10.0,3.323458367,PHROG,tail sheath
phrog_5997,10.0,3.323045735,PHROG,terminase small subunit
phrog_2854,10.0,3.322632712,PHROG,tail length tape measure protein
phrog_9273,10.0,3.322426052,PHROG,terminase small subunit
phrog_18522,10.0,3.32159843,PHROG,tail protein
phrog_18627,10.0,3.321391278,PHROG,tail protein
phrog_4199,10.0,3.321184027,PHROG,minor tail protein
phrog_7182,10.0,3.321184027,PHROG,tail injection transglycosylase
phrog_17594,10.0,3.320976677,PHROG,tail length tape measure protein
phrog_18891,10.0,3.319522449,PHROG,tail length tape measure protein
phrog_2645,10.0,3.316808752,PHROG,major tail protein
phrog_26622,10.0,3.314709693,PHROG,tail fiber protein
phrog_28263,10.0,3.312177356,PHROG,tail fiber protein
phrog_24607,10.0,3.31196566,PHROG,tail protein
phrog_22682,10.0,3.307282047,PHROG,tail fiber protein
phrog_6253,10.0,3.306639441,PHROG,minor tail protein
phrog_202,10.0,3.306639441,PHROG,distal tail protein Dit
phrog_15615,10.0,3.306210508,PHROG,virion structural protein
phrog_2150,10.0,3.299725154,PHROG,terminase
phrog_18557,10.0,3.298853076,PHROG,terminase large subunit
phrog_33972,10.0,3.298634783,PHROG,tail protein
phrog_27786,10.0,3.297760511,PHROG,tail spike protein
phrog_5510,10.0,3.297541668,PHROG,tail fiber protein
phrog_396,10.0,3.29380436,PHROG,minor tail protein
phrog_19556,10.0,3.293141483,PHROG,tail fiber protein; host specificity
phrog_1833,10.0,3.288919606,PHROG,tail fiber protein
phrog_28766,10.0,3.288472801,PHROG,tail fiber protein
phrog_1538,10.0,3.284430734,PHROG,tail length tape measure protein
phrog_11011,10.0,3.281487888,PHROG,long tail fiber protein distal subunit
phrog_2545,10.0,3.279438788,PHROG,head-tail adaptor Ad1
phrog_4036,10.0,3.274157849,PHROG,tail length tape measure protein
phrog_10775,10.0,3.271609301,PHROG,tail protein
phrog_389,10.0,3.268343914,PHROG,tail protein XkdN-like
phrog_18673,10.0,3.267171728,PHROG,tail fiber protein
phrog_9729,10.0,3.266936911,PHROG,tail fiber protein
phrog_20739,10.0,3.266231697,PHROG,tail length tape measure protein
phrog_11226,10.0,3.259115844,PHROG,portal protein
phrog_7622,10.0,3.259115844,PHROG,terminase large subunit
phrog_9526,10.0,3.258637283,PHROG,terminase large subunit
phrog_35587,10.0,3.258158193,PHROG,terminase large subunit
phrog_1836,10.0,3.254064453,PHROG,tail fiber protein
phrog_24580,10.0,3.25358029,PHROG,tail fiber protein
phrog_1419,10.0,3.248953615,PHROG,tail protein
phrog_1942,10.0,3.248463718,PHROG,tail length tape measure protein
phrog_17633,10.0,3.246990699,PHROG,minor tail protein
phrog_430,10.0,3.241795431,PHROG,baseplate hub subunit and tail lysozyme
phrog_11303,10.0,3.241795431,PHROG,tail fiber protein
phrog_13339,10.0,3.240299582,PHROG,tail length tape measure protein
phrog_1082,10.0,3.239299479,PHROG,tail assembly protein
phrog_2617,10.0,3.238798563,PHROG,short tail fiber protein
phrog_10334,10.0,3.238547888,PHROG,terminase large subunit
phrog_211,10.0,3.234517284,PHROG,head-tail adaptor Ad2
phrog_1980,10.0,3.231214648,PHROG,tail fiber protein
phrog_7489,10.0,3.230704314,PHROG,tail fiber protein
phrog_30299,10.0,3.226599905,PHROG,tail fiber protein
phrog_31460,10.0,3.225825991,PHROG,tail protein
phrog_4636,10.0,3.224791956,PHROG,tail spike protein
phrog_227,10.0,3.22297645,PHROG,tail sheath stabilizer
phrog_6284,10.0,3.222196046,PHROG,tail protein
phrog_118,10.0,3.221153322,PHROG,head-tail adaptor
phrog_166,10.0,3.221153322,PHROG,tail protein
phrog_33450,10.0,3.220108088,PHROG,tail fiber protein
phrog_693,10.0,3.212187604,PHROG,tail fiber protein
phrog_1591,10.0,3.211921084,PHROG,tail fiber protein
phrog_226,10.0,3.211387553,PHROG,minor tail protein
phrog_2959,10.0,3.208978517,PHROG,minor tail protein
phrog_24210,10.0,3.20871002,PHROG,tail fiber protein
phrog_20617,10.0,3.206556044,PHROG,minor tail protein
phrog_14726,10.0,3.206556044,PHROG,tail fiber protein
phrog_15695,10.0,3.206015877,PHROG,tail fiber protein
phrog_25337,10.0,3.204662512,PHROG,tail length tape measure protein
phrog_13211,10.0,3.202760687,PHROG,baseplate hub subunit and tail lysozyme
phrog_17230,10.0,3.202215776,PHROG,tail fiber protein/ lysozyme
phrog_4204,10.0,3.199480915,PHROG,tail terminator
phrog_176,10.0,3.19893187,PHROG,tail terminator
phrog_9807,10.0,3.198657087,PHROG,tail length tape measure protein
phrog_17727,10.0,3.197280558,PHROG,tail length tape measure protein
phrog_16277,10.0,3.195622944,PHROG,tail length tape measure protein
phrog_13857,10.0,3.195622944,PHROG,tail protein
phrog_1302,10.0,3.194791758,PHROG,distal tail protein
phrog_1623,10.0,3.194236749,PHROG,virion structural protein
phrog_4542,10.0,3.193402903,PHROG,tail tube protein
phrog_24709,10.0,3.187520721,PHROG,tail length tape measure protein
phrog_185,10.0,3.183554534,PHROG,tail tube protein
phrog_5795,10.0,3.182414652,PHROG,tail protein
phrog_437,10.0,3.180699201,PHROG,virion structural protein
phrog_2276,10.0,3.180699201,PHROG,tail length tape measure protein
phrog_1885,10.0,3.180412633,PHROG,minor tail protein
phrog_8711,10.0,3.179838928,PHROG,terminase large subunit
phrog_12796,10.0,3.178113252,PHROG,tail fiber protein
phrog_885,10.0,3.176958981,PHROG,major tail protein
phrog_5,10.0,3.174059808,PHROG,tail completion or Neck1 protein
phrog_337,10.0,3.174059808,PHROG,tail protein
phrog_8418,10.0,3.173186268,PHROG,portal protein
phrog_19179,10.0,3.172018809,PHROG,terminase large subunit
phrog_341,10.0,3.171726454,PHROG,major tail protein
phrog_3475,10.0,3.167612673,PHROG,minor tail protein
phrog_17193,10.0,3.16613397,PHROG,tail completion or Neck1 protein
phrog_4102,10.0,3.165541077,PHROG,terminase small subunit
phrog_584,10.0,3.160168293,PHROG,major tail protein
phrog_615,10.0,3.159867847,PHROG,head-tail adaptor
phrog_820,10.0,3.158663981,PHROG,major tail protein
phrog_4247,10.0,3.154728207,PHROG,virion structural protein
phrog_21277,10.0,3.153509989,PHROG,terminase large subunit
phrog_209,10.0,3.153509989,PHROG,portal protein
phrog_57,10.0,3.153509989,PHROG,terminase small subunit
phrog_563,10.0,3.15075644,PHROG,virion structural protein
phrog_677,10.0,3.146128036,PHROG,baseplate wedge tail fiber protein connector
phrog_5062,10.0,3.143639235,PHROG,tail length tape measure protein
phrog_305,10.0,3.142389466,PHROG,tail length tape measure protein
phrog_19445,10.0,3.14176323,PHROG,tail tip protein Tal
phrog_230,10.0,3.139564266,PHROG,baseplate tail tube cap
phrog_2871,10.0,3.139564266,PHROG,tail protein
phrog_25788,10.0,3.139564266,PHROG,tail fiber protein
phrog_27,10.0,3.138302698,PHROG,tail completion or Neck1 protein
phrog_8687,10.0,3.137986733,PHROG,tail protein with peptidase activity
phrog_14476,10.0,3.136086097,PHROG,virion structural protein
phrog_11117,10.0,3.135450699,PHROG,portal protein
phrog_445,10.0,3.135132651,PHROG,terminase small subunit
phrog_7290,10.0,3.134177108,PHROG,tail fiber assembly protein
phrog_4128,10.0,3.132579848,PHROG,tail fiber protein
phrog_907,10.0,3.128076013,PHROG,tail sheath
phrog_12493,10.0,3.125481266,PHROG,tail protein
phrog_19630,10.0,3.123851641,PHROG,virion structural protein
phrog_9413,10.0,3.121887985,PHROG,tail protein and host specificity
phrog_3547,10.0,3.120902818,PHROG,tail length tape measure protein
phrog_37649,10.0,3.120573931,PHROG,tail length tape measure protein
phrog_13674,10.0,3.119585775,PHROG,tail length tape measure protein
phrog_326,10.0,3.118264726,PHROG,tail protein with endopeptidase domain
phrog_3279,10.0,3.116607744,PHROG,tail fiber protein
phrog_13481,10.0,3.115277591,PHROG,tail fiber protein
phrog_2952,10.0,3.113274692,PHROG,minor tail protein
phrog_1206,10.0,3.111598525,PHROG,terminase small subunit
phrog_25042,10.0,3.111598525,PHROG,tail fiber protein
phrog_22284,10.0,3.11058971,PHROG,tail fiber protein
phrog_3266,10.0,3.11058971,PHROG,tail completion
phrog_13714,10.0,3.109240969,PHROG,tail fiber protein
phrog_2557,10.0,3.108226656,PHROG,virion structural protein
phrog_13388,10.0,3.106870544,PHROG,tail collar fiber protein
phrog_34270,10.0,3.106190897,PHROG,tail length tape measure protein
phrog_680,10.0,3.106190897,PHROG,tail length tape measure protein
phrog_9478,10.0,3.106190897,PHROG,minor tail protein
phrog_2810,10.0,3.104828404,PHROG,virion structural protein
phrog_8892,10.0,3.104145551,PHROG,tail length tape measure protein
phrog_8460,10.0,3.104145551,PHROG,tail fiber protein
phrog_10356,10.0,3.103119254,PHROG,virion structural protein
phrog_350,10.0,3.098297536,PHROG,tail protein
phrog_12506,10.0,3.095169351,PHROG,tail length tape measure protein
phrog_23595,10.0,3.094121596,PHROG,minor tail protein
phrog_22322,10.0,3.094121596,PHROG,tail protein
phrog_8763,10.0,3.09131516,PHROG,tail protein
phrog_776,10.0,3.090963077,PHROG,portal protein
phrog_28779,10.0,3.088844563,PHROG,tail length tape measure protein
phrog_4440,10.0,3.086715664,PHROG,tail fiber protein
phrog_15205,10.0,3.084576278,PHROG,tail assembly protein
phrog_973,10.0,3.083860801,PHROG,tail length tape measure protein
phrog_6578,10.0,3.080987047,PHROG,tail fiber protein
phrog_4574,10.0,3.080987047,PHROG,major tail protein
phrog_12296,10.0,3.077004327,PHROG,tail fiber protein
phrog_1922,10.0,3.077004327,PHROG,baseplate hub subunit and tail lysozyme
phrog_29860,10.0,3.075546961,PHROG,virion structural protein
phrog_1292,10.0,3.074084689,PHROG,tail length tape measure protein
phrog_11393,10.0,3.073351702,PHROG,tail fiber protein
phrog_21247,10.0,3.072984745,PHROG,tail protein
phrog_22285,10.0,3.072984745,PHROG,tail fiber protein
phrog_26630,10.0,3.070407322,PHROG,tail fiber protein
phrog_509,10.0,3.069668097,PHROG,terminase small subunit
phrog_783,10.0,3.068927612,PHROG,head-tail adaptor
phrog_4201,10.0,3.068185862,PHROG,tail fiber protein
phrog_17623,10.0,3.067814511,PHROG,tail collar fiber protein
phrog_11262,10.0,3.067442843,PHROG,tail protein
phrog_2551,10.0,3.067070856,PHROG,minor tail protein
phrog_4406,10.0,3.06595298,PHROG,virion structural protein
phrog_19487,10.0,3.065206128,PHROG,tail length tape measure protein
phrog_3285,10.0,3.061829307,PHROG,minor tail protein
phrog_24159,10.0,3.06069784,PHROG,tail fiber protein
phrog_137,10.0,3.059184618,PHROG,head-tail adaptor Ad1
phrog_5713,10.0,3.058426024,PHROG,terminase large subunit
phrog_3398,10.0,3.05804623,PHROG,virion structural protein
phrog_1180,10.0,3.056142262,PHROG,tail assembly chaperone
phrog_13980,10.0,3.055378331,PHROG,tail fiber protein
phrog_21878,10.0,3.05422991,PHROG,tail fiber protein
phrog_11029,10.0,3.053462605,PHROG,tail protein
phrog_9570,10.0,3.053078443,PHROG,tail length tape measure protein
phrog_106,10.0,3.050766311,PHROG,minor tail protein
phrog_10305,10.0,3.049218023,PHROG,tail fiber protein
phrog_30509,10.0,3.043755127,PHROG,collagen like minor tail
phrog_5911,10.0,3.043755127,PHROG,tail protein
phrog_17840,10.0,3.04060234,PHROG,tail terminator
phrog_5717,10.0,3.04060234,PHROG,tail protein
phrog_27577,10.0,3.039414119,PHROG,tail protein
phrog_38625,10.0,3.03702788,PHROG,tail fiber protein
phrog_6079,10.0,3.033825694,PHROG,tail protein
phrog_694,10.0,3.032215703,PHROG,baseplate hub and tail lysozyme
phrog_32409,10.0,3.029789471,PHROG,tail fiber protein
phrog_23593,10.0,3.028571253,PHROG,tail protein
phrog_637,10.0,3.028571253,PHROG,head-tail adaptor Ad3
phrog_934,10.0,3.026941628,PHROG,tail length tape measure protein
phrog_6305,10.0,3.026533265,PHROG,tail protein
phrog_19691,10.0,3.025305865,PHROG,virion structural protein
